dataset,example_id,partition,annotated_hops,graph_type,chunk_size,K,H,B,node_id,annotated_step,required_search_hop,frontier_survival,cumulative_recovery
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,2,16,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,2,16,4,3,2,0,0
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,3,16,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,3,16,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,3,16,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,3,16,4,3,2,0,0
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,4,16,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,4,16,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,4,16,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,4,16,4,3,2,0,0
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,1,none,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,1,none,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,1,none,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,1,none,4,3,2,0,0
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,2,none,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,2,none,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,2,none,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,2,none,4,3,2,0,0
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,3,none,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,3,none,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,3,none,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,3,none,4,3,2,0,0
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,4,none,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,4,none,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,4,none,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,1,4,none,4,3,2,0,0
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,1,6,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,1,6,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,1,6,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,1,6,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,2,6,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,2,6,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,2,6,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,2,6,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,3,6,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,3,6,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,3,6,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,3,6,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,4,6,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,4,6,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,4,6,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,4,6,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,1,16,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,1,16,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,1,16,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,1,16,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,2,16,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,2,16,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,2,16,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,2,16,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,3,16,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,3,16,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,3,16,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,3,16,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,4,16,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,4,16,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,4,16,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,4,16,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,1,none,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,1,none,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,1,none,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,1,none,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,2,none,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,2,none,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,2,none,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,2,none,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,3,none,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,3,none,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,3,none,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,3,none,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,4,none,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,4,none,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,4,none,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,2,4,none,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,1,6,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,1,6,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,1,6,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,1,6,4,3,2,0,0
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,2,6,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,2,6,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,2,6,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,2,6,4,3,2,0,0
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,3,6,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,3,6,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,3,6,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,3,6,4,3,2,0,0
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,4,6,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,4,6,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,4,6,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,4,6,4,3,2,0,0
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,1,16,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,1,16,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,1,16,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,1,16,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,2,16,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,2,16,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,2,16,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,2,16,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,3,16,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,3,16,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,3,16,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,3,16,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,4,16,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,4,16,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,4,16,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,4,16,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,1,none,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,1,none,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,1,none,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,1,none,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,2,none,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,2,none,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,2,none,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,2,none,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,3,none,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,3,none,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,3,none,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,3,none,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,4,none,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,4,none,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,4,none,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,4,4,none,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,1,6,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,1,6,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,1,6,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,1,6,4,3,2,0,0
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,2,6,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,2,6,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,2,6,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,2,6,4,3,2,0,0
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,3,6,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,3,6,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,3,6,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,3,6,4,3,2,0,0
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,4,6,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,4,6,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,4,6,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,4,6,4,3,2,0,0
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,1,16,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,1,16,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,1,16,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,1,16,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,2,16,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,2,16,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,2,16,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,2,16,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,3,16,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,3,16,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,3,16,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,3,16,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,4,16,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,4,16,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,4,16,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,4,16,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,1,none,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,1,none,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,1,none,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,1,none,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,2,none,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,2,none,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,2,none,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,2,none,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,3,none,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,3,none,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,3,none,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,3,none,4,3,2,0,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,4,none,1,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,4,none,2,1,0,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,4,none,3,2,1,1,1
musique,4hop2__103790_39078_8987_8529,test,4,convergent,256,6,4,none,4,3,2,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,1,6,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,1,6,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,1,6,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,1,6,4,3,2,0,0
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,2,6,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,2,6,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,2,6,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,2,6,4,3,2,0,0
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,3,6,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,3,6,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,3,6,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,3,6,4,3,2,0,0
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,4,6,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,4,6,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,4,6,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,4,6,4,3,2,0,0
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,1,16,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,1,16,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,1,16,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,1,16,4,3,2,0,0
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,2,16,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,2,16,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,2,16,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,2,16,4,3,2,0,0
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,3,16,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,3,16,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,3,16,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,3,16,4,3,2,0,0
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,4,16,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,4,16,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,4,16,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,4,16,4,3,2,0,0
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,1,none,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,1,none,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,1,none,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,1,none,4,3,2,0,0
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,2,none,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,2,none,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,2,none,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,2,none,4,3,2,0,0
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,3,none,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,3,none,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,3,none,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,3,none,4,3,2,0,0
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,4,none,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,4,none,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,4,none,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,1,4,none,4,3,2,0,0
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,1,6,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,1,6,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,1,6,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,1,6,4,3,2,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,2,6,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,2,6,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,2,6,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,2,6,4,3,2,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,3,6,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,3,6,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,3,6,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,3,6,4,3,2,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,4,6,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,4,6,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,4,6,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,4,6,4,3,2,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,1,16,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,1,16,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,1,16,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,1,16,4,3,2,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,2,16,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,2,16,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,2,16,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,2,16,4,3,2,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,3,16,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,3,16,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,3,16,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,3,16,4,3,2,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,4,16,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,4,16,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,4,16,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,4,16,4,3,2,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,1,none,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,1,none,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,1,none,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,1,none,4,3,2,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,2,none,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,2,none,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,2,none,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,2,none,4,3,2,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,3,none,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,3,none,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,3,none,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,3,none,4,3,2,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,4,none,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,4,none,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,4,none,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,2,4,none,4,3,2,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,4,1,6,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,4,1,6,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,4,1,6,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,4,1,6,4,3,2,0,0
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,4,2,6,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,4,2,6,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,4,2,6,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,4,2,6,4,3,2,0,0
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,4,3,6,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,4,3,6,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,4,3,6,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,4,3,6,4,3,2,0,0
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,4,4,6,1,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,4,4,6,2,1,0,1,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,4,4,6,3,2,1,0,1
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,4,4,6,4,3,2,0,0
musique,4hop2__105527_14670_8987_8529,test,4,convergent,64,4,1,16,1,1,0,1,1
